,Unnamed: 0,id,age,habitationStatus,addresses/principalResidence/municipality,addresses/principalResidence/latitude,addresses/principalResidence/longitude,workActivity,totalIncome,Food and Dining,Income,Entertainment,Transfer,Shopping,Bills and Utilities,Auto and Transport,Home,Taxes,Health and Fitness,Fees and Charges,Mortgage and Rent,Travel,spending
4342,4342,024bf892-01a0-4849-9109-f2c1faab4b57,31,With Parent,Scarborough,43.72803157,-79.27493228,parttime,7599.24,110,16,0,43,14,0,0,0,1,0,0,0,0,7994.92
4343,4343,2b3f5633-f857-4b2c-84ef-4b97e7178f58,21,With Parent,North York,43.77394357,-79.34524627,parttime,7237.56,113,16,0,43,11,0,0,0,1,0,0,0,0,8971.16
4344,4344,f2073774-62a5-4cdf-a51f-c9de647da999,59,Group,York,43.69789924,-79.43860579,unemployed,0,109,0,0,0,5,0,0,0,0,0,6,0,0,1990.528012
4345,4345,d39594a7-3e37-415f-95e4-58d2f75f34a0,55,Group,Toronto,43.66046092,-79.37494866,parttime,31147.75,138,16,7,62,13,34,14,6,5,0,2,0,0,17798.62621
4346,4346,f5640ecb-8026-4958-a270-f25bdfe836b7,67,Group,Toronto,43.72268116,-79.39960635,fulltime,150774.5,142,16,8,58,7,27,19,11,5,0,0,0,0,147690.82
4347,4347,e888430d-570f-4540-8193-417b8405bf9f,31,With Parent,North York,43.71839685,-79.30335832,parttime,11586.3,121,15,0,44,14,0,0,0,1,0,0,0,0,12683.58
4348,4348,f6e9d1f2-0785-4ada-8fb1-bbc2f4d040f8,35,Group,Scarborough,43.73067108,-79.25620225,fulltime,61777,153,15,7,59,11,39,17,9,5,0,0,0,0,44085.39
4349,4349,3b185e90-a600-421b-8b06-730033927b09,84,Group,Toronto,43.6518052,-79.37412833,unemployed,40599.3,140,30,6,45,138,31,28,10,0,21,0,7,0,35991.79
4350,4350,030f6e70-2240-47ea-b549-cd28bdaa8eff,46,Group,Etobicoke,43.59478606,-79.53522833,unemployed,91722.4,149,15,7,59,8,34,20,9,5,14,0,0,0,84348.4
4351,4351,54e20a66-6b4d-4703-b6cb-de0eaacdae2c,37,With Parent,Scarborough,43.75182281,-79.29692018,fulltime,35982,110,16,0,45,8,0,0,0,0,0,0,0,0,41100.55
4352,4352,a4d8cb9e-11f6-486c-b81c-8291dee38e68,20,With Parent,Toronto,43.6414946,-79.41007231,unemployed,0,104,0,0,31,8,0,0,0,0,0,0,0,0,77.59
4353,4353,3afc175d-94ec-4198-84d2-2e2d55afaf46,46,Group,North York,43.7555955,-79.44671491,fulltime,41561.3,138,15,6,59,10,27,22,9,5,0,0,0,0,28245.83
4354,4354,596fd59b-f691-4586-aa16-a23d8d5b65f7,32,With Parent,North York,43.76112225,-79.39268737,fulltime,39498,117,16,0,45,12,0,0,0,0,0,0,0,0,45722.59
4355,4355,9ff3e916-9a00-4f27-aecb-b985308240f7,48,Group,Toronto,43.65069683,-79.35666403,fulltime,46839.1,141,15,6,46,7,18,14,10,0,14,0,0,0,47085.38
4356,4356,0b7eb713-c122-42f3-b28b-6b3c0443376f,22,With Parent,Scarborough,43.81836779,-79.3115581,parttime,10849.74,115,16,0,45,13,0,0,0,0,0,0,0,0,12955.74
4357,4357,0189179f-09ff-45f1-85b2-69e5a994d732,22,With Parent,North York,43.77321829,-79.43068509,parttime,16624.41,109,15,0,46,13,0,0,0,0,0,0,0,0,19574.18
4358,4358,86a96083-4674-4aea-9445-0c5387aa45a2,18,With Parent,Scarborough,43.81772758,-79.32258432,unemployed,0,105,1,0,32,12,0,0,0,0,0,0,0,0,351.68
4359,4359,b67af9cb-bca3-474c-a11c-1a0a5af2a88b,17,With Parent,Toronto,43.67819294,-79.44766671,unemployed,0,105,1,0,31,10,0,0,0,0,0,0,0,0,110.79
4360,4360,adfef17a-61f8-437d-a056-dbc8433bd251,90,Group,East York,43.69484167,-79.32205061,unemployed,34825,36,18,7,64,4,27,23,7,5,7,2,0,0,31845.92
4361,4361,c8989073-19f8-495e-82af-379231ad1884,28,With Parent,York,43.68645577,-79.47543414,parttime,10631.94,118,17,0,43,15,0,0,0,0,0,0,0,0,12530.59
4362,4362,11861b66-d2ae-4f5a-8484-b4568530c427,40,Group,Scarborough,43.82006699,-79.27653641,fulltime,30697,147,17,5,49,7,33,14,8,0,0,0,7,0,15218.31
4363,4363,1e8f1c67-4fb8-4d37-8d66-17deedfe697e,43,Group,Scarborough,43.79143189,-79.18072315,fulltime,57101,145,15,6,59,149,40,12,7,5,0,0,0,0,44356.06
4364,4364,29115842-09e5-4488-954c-2142abd5b15f,20,With Parent,North York,43.71052719,-79.47810818,parttime,10856.67,104,15,0,33,11,0,0,0,0,0,0,0,0,13420.34
4365,4365,0039ce1d-f517-4ec0-b4ed-76211fe0468e,17,With Parent,North York,43.7140309,-79.43936413,unemployed,0,106,0,0,31,6,0,0,0,0,0,0,0,0,81.14
4366,4366,bd7064b5-2dab-458f-8a33-7abceb7ac9b2,18,With Parent,Toronto,43.66375235,-79.43857058,unemployed,0,101,0,0,31,13,0,0,0,0,0,0,0,0,100.57
4367,4367,b57c93ac-0203-4b64-b01e-991bee9c1a6f,35,With Parent,Etobicoke,43.64667729,-79.55925062,fulltime,34627,122,16,0,44,11,0,0,0,0,0,0,0,0,39928.55
4368,4368,d3f5fe78-316b-429b-8b53-c2acb6c48633,22,With Parent,North York,43.77802921,-79.32653192,fulltime,23924.67,137,16,7,87,11,33,11,8,5,0,0,0,0,11671.55
4369,4369,d3a23994-69ce-4d9a-b33b-4366a36f6119,30,With Parent,York,43.69068502,-79.44846203,parttime,13543.86,120,15,0,44,11,0,0,0,1,0,0,0,0,14809.24
4370,4370,2b91e0bc-015f-4a26-87f6-fa68775e0471,18,With Parent,Toronto,43.6924093,-79.38734694,unemployed,0,114,1,0,30,10,0,0,0,0,0,0,0,0,154.18
4371,4371,a0c32c96-8e69-401f-972b-c32123445abe,33,With Parent,Scarborough,43.79566419,-79.3057842,fulltime,28002,120,17,0,43,12,0,0,0,0,0,0,0,0,31897.21
4372,4372,974a36b7-3713-47d8-9694-8604ac7ed8c6,44,With Parent,North York,43.75736628,-79.4132984,fulltime,86378.6,112,17,0,43,9,0,0,0,0,0,0,0,0,100687.18
4373,4373,6b297f1c-a849-4c70-adf1-c2c648f87cee,25,With Parent,North York,43.77336325,-79.45856098,unemployed,0,119,0,0,36,13,0,0,0,0,0,6,0,0,2839.454658
4374,4374,dbb4a3aa-475a-4181-b647-67986a3230bf,63,Group,North York,43.79822712,-79.41821067,fulltime,40830.05,141,16,7,44,138,24,21,10,0,0,0,0,0,39468.04
4375,4375,2e394e16-7dad-449e-b506-fb4877d6545a,27,With Parent,North York,43.77533655,-79.34232333,parttime,11271.48,120,16,0,44,13,0,0,0,0,0,0,0,0,12782.98
4376,4376,35b72c70-f564-4c68-bf65-81cefac64188,48,Group,Scarborough,43.74053278,-79.21023097,fulltime,49755.2,149,16,6,58,8,27,26,8,5,0,0,0,0,35660.13
4377,4377,7eba6937-ca28-4c23-8a1f-9bcf5ccd741d,41,Group,Toronto,43.63815787,-79.4141427,fulltime,32466.5,141,15,7,45,8,26,23,9,0,0,0,7,0,32829.47
4378,4378,00368c17-7d82-4a35-bd35-a58c400827bc,72,Group,Etobicoke,43.74060171,-79.57764861,unemployed,22500.1,143,30,7,55,7,28,16,10,0,0,0,7,0,11350.64
4379,4379,46300208-880d-44b9-a160-322333d245e4,20,With Parent,North York,43.79005435,-79.42665099,parttime,12826.77,118,15,0,32,13,0,0,0,1,0,0,0,0,15483.66
4380,4380,f1a3520d-6187-432c-9c30-99c5314c028d,56,Group,Toronto,43.66734166,-79.42106764,fulltime,57642.6,143,15,5,45,138,20,15,10,0,0,0,0,0,59429
4381,4381,4c028294-cba0-4cd5-9b27-e2cfcdc3dc14,26,With Parent,North York,43.77822586,-79.38787364,fulltime,23592.36,120,16,0,44,9,0,0,0,0,0,0,0,0,27558.86
4382,4382,a9a89fae-ead8-4539-a836-74dc299666a3,22,With Parent,North York,43.77694493,-79.42220691,parttime,13253.79,112,15,0,46,13,0,0,0,0,0,0,0,0,15618.74
4383,4383,a1c36601-7b38-45f7-ab14-97051b2e3186,22,With Parent,Scarborough,43.7159266,-79.27445204,parttime,16616.82,107,16,0,44,14,0,0,0,0,0,0,0,0,19556.09
4384,4384,8fd8862e-8658-48b2-a50f-5829f5d64a88,26,With Parent,Scarborough,43.74053278,-79.21023097,parttime,15284.61,122,16,0,44,13,0,0,0,0,0,0,0,0,17693.34
4385,4385,bfd1ff9b-3689-48aa-8591-f995382ab254,34,Group,North York,43.80068777,-79.39770532,fulltime,124186,149,15,6,58,14,34,17,13,6,0,0,0,0,120663.32
4386,4386,000bc80e-e5e6-4699-941e-18f91c2ffea9,20,With Parent,Etobicoke,43.62412554,-79.48581138,unemployed,0,109,0,0,32,14,0,0,0,0,0,0,0,0,189.7
4387,4387,79bde66a-81c2-475f-9226-02bc3b9210cd,68,Group,Scarborough,43.73120758,-79.21725122,parttime,27870.15,147,15,7,72,12,34,21,7,5,0,2,0,0,15834.62102
4388,4388,f96408b2-810c-4ac9-bd17-cca63c4be711,27,Group,Etobicoke,43.59717938,-79.50232589,fulltime,23854.38,155,17,7,55,14,27,18,8,0,0,0,7,0,11899.85
4389,4389,0f0aca91-574c-4f79-a3b8-4618db79bb19,36,Group,Etobicoke,43.59684652,-79.5307429,unemployed,85619,141,16,7,58,10,34,16,11,6,13,0,0,0,78179.74
4390,4390,7310b658-9937-4152-9fcc-5e0fe3cf7b46,15,With Parent,East York,43.6957489,-79.30553153,unemployed,0,105,2,0,29,7,0,0,0,0,0,0,0,0,74.42
4391,4391,7e38e093-dc0b-42b0-8671-18b5befe9a83,47,Group,Toronto,43.6481732,-79.37026976,unemployed,0,114,0,0,0,8,0,0,0,0,0,6,0,0,3195.575113
4392,4392,867d8635-03ae-4e11-b91d-a79251d1b3dd,35,Group,Toronto,43.66400293,-79.40305462,fulltime,106939,148,16,8,43,14,31,17,11,1,0,0,7,0,116602.48
4393,4393,21762fd7-c161-4d40-9c07-71273c13ffc5,33,With Parent,North York,43.71302732,-79.44579127,fulltime,38852,114,16,0,45,14,0,0,0,0,0,0,0,0,45020.8
4394,4394,04b9bdca-b486-45a9-be8a-4c305911761d,57,Group,East York,43.69424258,-79.34937788,fulltime,35246.35,145,16,3,54,144,46,14,9,0,14,0,7,0,17597.26
4395,4395,dc5bf72a-2587-4f78-a529-96f478609072,31,Group,North York,43.756525,-79.36837015,unemployed,41069.49,151,15,7,78,14,34,18,9,5,0,3,0,0,5676.134521
4396,4396,3da68deb-6317-4553-be12-002071e5a3d6,54,Group,Toronto,43.67031176,-79.39429856,fulltime,88545.4,142,15,8,60,8,19,18,12,5,0,7,0,0,87299.95
4397,4397,8726750a-6a33-4c88-8b03-04dd545fe7df,55,Group,Scarborough,43.77991279,-79.31590095,fulltime,61733.15,147,15,7,59,8,28,26,10,6,0,0,0,0,49884.17
4398,4398,f3e69dab-0f1d-4f26-84a8-f6278eca8f63,19,With Parent,Scarborough,43.77278354,-79.31633539,unemployed,0,114,1,0,30,13,0,0,0,1,0,0,0,0,158.29
4399,4399,50cab653-fec7-47ca-a676-e559c689f32b,36,Group,Etobicoke,43.64732207,-79.53539255,unemployed,0,109,0,0,0,7,0,0,0,0,0,6,0,0,2921.101778
4400,4400,9572c491-929e-47dd-b118-3d33da42edb5,14,With Parent,East York,43.71075186,-79.30501094,unemployed,0,100,1,0,30,9,0,0,0,0,0,0,0,0,126.2
4401,4401,6f4c0835-7300-42e2-968b-92d709005dd1,52,Group,North York,43.76386689,-79.32774103,fulltime,46576.15,144,17,6,58,13,45,25,9,5,12,0,0,0,28780.69
4402,4402,969b3336-8ba7-4ca1-8586-565960a95e73,28,Group,North York,43.81037796,-79.36147583,unemployed,24772.44,156,16,7,58,150,38,16,10,5,14,7,0,0,2373.79
4403,4403,5713cf0d-2ea0-451b-ae23-6f9d3e8cc7d3,80,Group,North York,43.77033882,-79.51770647,unemployed,12114.2,145,15,6,93,3,27,21,7,5,20,6,0,0,12858.82759
4404,4404,cfd942fb-fb47-4502-8d28-29f53e08fb98,21,With Parent,Scarborough,43.73692368,-79.30346065,fulltime,23114.85,146,15,7,76,10,34,18,9,2,0,4,0,0,12627.83501
4405,4405,01e9ce18-7fe0-48e9-900c-833deb2a1992,30,With Parent,Scarborough,43.81849801,-79.28262707,parttime,12423.84,113,15,0,44,14,0,0,0,1,0,0,0,0,14142.49
4406,4406,f629f281-a016-4c51-9caa-2d6e0d6cce82,57,Group,Scarborough,43.79968576,-79.31232513,fulltime,35161.25,141,15,7,61,7,35,15,8,5,0,2,0,0,17716.05491
4407,4407,0337537e-b774-49a8-8f4b-9b730a6f3eca,59,With Parent,North York,43.7722839,-79.41226304,parttime,29210,111,15,0,44,7,0,0,0,1,0,0,0,0,33627.8
4408,4408,19f3eb1a-af74-45f0-ba59-4c65d5a27c5e,23,With Parent,Toronto,43.68730831,-79.40741378,fulltime,26241.93,114,15,0,44,11,0,0,0,1,0,0,0,0,30448.75
4409,4409,5f672426-ee11-4a27-a3fd-d5092fb73582,55,Group,Scarborough,43.79111462,-79.23311613,parttime,31150.05,144,16,6,56,14,41,14,8,0,13,0,7,0,15904.66
4410,4410,9e63f2c2-e3d3-4df9-9cb2-8627587a9d43,72,Group,York,43.68090885,-79.48919598,unemployed,22353.8,143,31,7,44,13,20,23,9,0,0,0,7,0,19300.7
4411,4411,fba97e0d-dd9a-4579-95d1-37d416af6f93,21,Group,Etobicoke,43.73115524,-79.57753695,parttime,12178.65,150,16,6,51,12,33,12,8,0,0,5,7,0,7672.14879
4412,4412,99de80a7-dc69-4ef6-9f95-6843c47f6a39,74,Group,Etobicoke,43.64932183,-79.51616846,unemployed,67867.1,146,30,5,59,9,35,12,13,5,0,0,0,0,55456.41
4413,4413,0dcfc488-14ae-41bf-afcb-72c653049949,36,Group,Toronto,43.73186933,-79.39479294,fulltime,147020,147,15,6,45,9,41,18,10,0,0,0,7,0,142373.03
4414,4414,c29a3084-5c9c-4760-8e8c-afe94af5c905,56,Group,Etobicoke,43.60040771,-79.49995341,fulltime,47536.4,145,15,6,45,8,18,14,9,0,0,0,0,0,48793.76
4415,4415,869cab8d-dca8-46ee-b8ea-dbcae753805b,92,Group,Toronto,43.7123876,-79.39603062,unemployed,51374.4,0,1,0,23,0,20,0,0,5,5,7,0,0,21907.15
4416,4416,df083a44-93e6-4805-b5f1-6cc86f0c8960,67,Group,Etobicoke,43.64609938,-79.57996849,fulltime,48341.7,142,15,6,45,8,33,16,12,1,0,0,7,0,31541.59
4417,4417,9e645048-19d5-461d-b136-af7c6f07efd8,33,With Parent,Toronto,43.67057925,-79.38058953,fulltime,35219,117,16,0,44,13,0,0,0,0,0,0,0,0,40658.05
4418,4418,9277b498-ecbc-4870-96c4-ae130d78decf,24,Group,North York,43.75587513,-79.35223737,fulltime,41371.77,156,15,5,45,13,12,18,5,0,0,0,0,0,42919.54
4419,4419,89d352aa-a561-4312-9628-c6dcd5855b6a,18,With Parent,Scarborough,43.78421797,-79.13339537,unemployed,0,114,0,0,31,11,0,0,0,0,0,0,0,0,81.33
4420,4420,b0a00a79-0b9e-4e53-b169-9f1a1182b99f,29,With Parent,North York,43.74124477,-79.4164725,fulltime,29750.82,124,15,0,44,13,0,0,0,1,0,0,0,0,33715.44
4421,4421,8adcff29-89b9-412c-931e-1e01d1860c4c,59,Group,Toronto,43.67269988,-79.28587343,fulltime,114530.8,141,15,7,59,142,32,27,10,5,12,7,0,0,117409.73
4422,4422,0b06f804-707b-4842-a515-44cdf30f04ea,27,Group,North York,43.77510539,-79.43759274,fulltime,24580.38,149,17,6,43,12,19,22,10,0,0,0,0,0,23332.04
4423,4423,c72528d1-121b-42e5-97d8-3ce46b09eee5,16,With Parent,Etobicoke,43.65903491,-79.57740563,unemployed,0,90,0,0,31,12,0,0,0,0,0,0,0,0,154.33
4424,4424,be3b3118-f4d7-452e-bbc9-20f7857e2912,63,Group,Etobicoke,43.62803818,-79.57567146,parttime,34045.15,140,15,7,52,8,34,13,11,0,0,0,7,0,16772.9
4425,4425,bb5640ce-1a1d-4281-a7e5-341a20aaec0d,23,With Parent,North York,43.70757138,-79.50446572,parttime,18490.89,146,17,7,72,12,24,14,10,0,14,0,0,0,16753.55
4426,4426,c385168f-426c-48b7-b30f-82d87ad932f5,37,Group,Etobicoke,43.72046218,-79.61816235,fulltime,83605,140,15,7,45,9,28,24,11,1,14,0,7,0,71085.52
4427,4427,5218de88-fdf7-459d-b601-88a94a9b2bdd,58,Group,Scarborough,43.77278354,-79.31633539,fulltime,92410.55,141,16,6,58,7,34,14,10,6,0,0,0,0,87007.24
4428,4428,31094871-5c7a-4318-8ecd-674ecb377796,49,Group,East York,43.71203537,-79.37675484,fulltime,49115,146,15,7,58,7,33,15,10,6,0,0,0,0,27395.25
4429,4429,6623f148-5bc7-4dbb-a357-c51e6b5c39a6,16,With Parent,Scarborough,43.78355848,-79.31341097,unemployed,0,104,0,0,30,5,0,0,0,1,0,0,0,0,96.29
4430,4430,0fba4975-1ef0-43bf-abe0-4d93c794dc38,26,Group,Toronto,43.71265387,-79.41204278,fulltime,98176.32,146,16,6,44,14,12,13,9,0,0,0,0,0,108402.65
4431,4431,0ed0b804-c27b-445c-ab06-e6d0c21a318c,40,With Parent,Etobicoke,43.70058102,-79.52939579,fulltime,57302,119,16,0,44,9,0,0,0,0,0,0,0,0,66700.71
4432,4432,531d27f3-22b5-47af-a4c7-c1f2551daf24,16,With Parent,Scarborough,43.72077973,-79.25516196,unemployed,0,109,0,0,31,4,0,0,0,0,0,0,0,0,20.2
4433,4433,d5b7ee49-dd06-4295-a9b5-ec826f81b79e,15,With Parent,North York,43.70535883,-79.45334178,unemployed,0,102,0,0,29,5,0,0,0,2,0,0,0,0,97.99
4434,4434,9a4fdd4f-7c79-44c4-a96f-4f69c088a491,25,Group,North York,43.7722839,-79.41226304,parttime,8185.65,151,15,6,41,13,19,26,7,0,0,1,0,0,5328.47198
4435,4435,d3741ac0-a637-4eb3-a716-a7e60ca09bdd,14,With Parent,Toronto,43.63836509,-79.44323875,unemployed,0,111,1,0,29,2,0,0,0,1,0,0,0,0,60.57
4436,4436,08ee9c7d-830d-4d0c-b900-469ea99d1d2e,36,With Parent,Toronto,43.68236933,-79.28659839,fulltime,138318,145,15,7,72,14,19,22,10,2,0,0,0,0,154304.89
4437,4437,177d6a88-aee7-46bc-93a8-5879b2d4ac9e,94,Group,Scarborough,43.790984,-79.18177163,unemployed,35614.6,32,16,7,57,2,27,27,9,7,7,0,0,0,28183.98
4438,4438,ee1b7c41-f237-4ddd-b3d4-a71fe84bbbe0,81,Group,North York,43.81037796,-79.36147583,unemployed,32797.1,142,31,7,58,140,26,26,10,5,7,7,0,0,22956.83
4439,4439,2bf23f91-dfb0-4988-ad4d-63ea5d4e9ce3,18,With Parent,North York,43.75222037,-79.32012553,unemployed,0,111,1,0,30,11,0,0,0,0,0,0,0,0,106.38
4440,4440,34303a76-46ff-47e2-a543-8df5b2790b0f,59,Group,Scarborough,43.81582716,-79.21699386,fulltime,48222.95,135,15,6,59,7,27,14,11,6,0,0,0,0,33734.46
4441,4441,7dc25920-e67b-47fb-83a4-d771d21ae25c,16,With Parent,Scarborough,43.71725537,-79.24683615,unemployed,0,101,1,0,30,4,0,0,0,0,0,0,0,0,68.15
4442,4442,76fb827b-bec9-4b77-a4a8-4e5003bd56c9,41,Group,Toronto,43.69772084,-79.42391882,fulltime,157851,148,15,7,44,10,31,27,10,2,0,0,0,0,174053.62
4443,4443,5781d8f1-e319-4aee-855e-f43d72c3588b,31,Group,Scarborough,43.7598313,-79.19847116,fulltime,21972.72,118,15,0,14,13,12,0,0,0,0,0,0,0,38707.03
4444,4444,d0de18f3-a32c-4943-8ca9-1d7cd66122e1,35,With Parent,North York,43.75438161,-79.44533533,fulltime,25776,116,16,0,44,13,0,0,0,0,0,0,0,0,28888.29
4445,4445,f1d4b3b6-c893-4bb8-9ff1-3d9f57ad98b4,84,Group,North York,43.75650969,-79.43675035,unemployed,28949.2,142,30,6,59,4,19,17,10,5,5,7,0,0,21358.64
4446,4446,bd7e9810-8a8d-42ef-9a8e-c44b3de348bc,73,Group,North York,43.7140309,-79.43936413,unemployed,71863.4,141,30,7,59,7,33,16,10,5,14,0,0,0,55744.39
4447,4447,dc3fd3a8-d159-4a88-8b4e-581784c521fe,25,Group,East York,43.69714224,-79.31243325,fulltime,28280.01,149,15,5,55,14,34,19,7,0,0,0,7,0,13861.7
4448,4448,7764a962-0e82-4df8-b194-cc396621286a,21,Group,Toronto,43.64425608,-79.40225996,parttime,18003.48,143,16,6,32,13,14,22,8,0,12,0,0,0,14782.33
4449,4449,2a013ba0-963f-4066-84d9-a1a8ca290f1c,55,Group,Scarborough,43.79281925,-79.29030145,parttime,30907.4,144,16,6,63,7,33,12,7,5,0,2,0,0,16472.86331
4450,4450,2705bd5b-4dbf-475d-a74b-d8285a687e4a,68,Group,Etobicoke,43.64667729,-79.55925062,parttime,26327.35,142,17,7,62,6,29,12,7,5,0,3,0,0,14306.90336
4451,4451,f4ad0079-15e1-40bd-a6e8-3537e827f856,32,With Parent,East York,43.69424258,-79.34937788,parttime,11419.32,120,17,0,44,12,0,0,0,0,0,0,0,0,12183.04
4452,4452,1d199cb3-02c7-4444-9f1e-49479828b70f,59,Group,North York,43.7740897,-79.41607313,parttime,31009.75,142,15,5,70,134,34,20,8,7,0,2,0,0,16601.63022
4453,4453,fea1092f-7e50-414c-80f0-209cdaa7545e,89,Group,Toronto,43.67748891,-79.35955876,unemployed,41297.2,36,16,7,45,133,25,13,6,0,19,0,0,0,53373.92
4454,4454,b1b1e393-a8d8-49bb-8b6a-4a08296ecc42,17,With Parent,Etobicoke,43.7208548,-79.57014244,unemployed,0,103,2,0,29,4,0,0,0,0,0,0,0,0,160.57
4455,4455,72700587-ee44-4ef5-879a-c5d28843c775,24,With Parent,East York,43.69451086,-79.30552294,parttime,18402.45,115,17,0,43,13,0,0,0,0,0,0,0,0,21409.61
4456,4456,26ca708e-05d8-4458-b18c-1c3b5346a5e5,33,With Parent,Etobicoke,43.7351984,-79.58439821,fulltime,31452,109,17,0,43,13,0,0,0,0,0,0,0,0,36315.67
4457,4457,86ab5324-a1d4-45e6-8b05-86513706c601,17,With Parent,Scarborough,43.7366983,-79.2289045,unemployed,0,104,1,0,30,4,0,0,0,0,0,0,0,0,111.42
4458,4458,6a72bdf2-f319-4d8c-b14c-56eb4f6e93bc,38,With Parent,Toronto,43.66046092,-79.37494866,fulltime,29624,116,15,0,45,8,0,0,0,0,0,0,0,0,33801.08
4459,4459,b78b44a1-5e34-4a75-b647-e9612ac71d10,52,Group,Scarborough,43.69554604,-79.27449797,fulltime,70736.5,145,16,7,45,8,33,14,11,0,0,0,7,0,55370.48
4460,4460,feb42c08-a710-41a4-8d03-a26516a85a79,14,With Parent,Scarborough,43.8242027,-79.26721639,unemployed,0,105,0,0,31,3,0,0,0,0,0,0,0,0,46.93
4461,4461,75329ef3-cc32-4e3c-b94e-e07da46d0e6a,26,Group,North York,43.7568333,-79.40882968,fulltime,23419.44,147,15,7,60,12,19,16,7,5,11,7,0,0,15814.21
4462,4462,012f6bf8-e51a-4930-8008-583032bd1569,27,With Parent,East York,43.69484167,-79.32205061,parttime,14987.61,117,15,0,46,11,0,0,0,0,0,0,0,0,17303.86
4463,4463,cbd158d3-e3c4-49a8-9753-437bee24bb35,26,With Parent,Etobicoke,43.66185597,-79.53267014,fulltime,52009.65,153,15,6,88,13,33,22,7,5,0,0,0,0,36972.6
4464,4464,b5aeef8c-9b78-4370-8a43-e0c0d653b715,18,With Parent,Scarborough,43.81187153,-79.23491292,unemployed,0,99,1,0,30,10,0,0,0,0,0,0,0,0,163.36
4465,4465,1795dff0-dd96-4383-b1d6-4e2cb1a91e00,14,With Parent,North York,43.74009809,-79.42494387,unemployed,0,102,0,0,31,4,0,0,0,0,0,0,0,0,61.2
4466,4466,deb1c751-5aef-4b62-b8d8-8b387d813853,50,Group,Scarborough,43.69120948,-79.27479513,fulltime,58768.6,146,15,7,58,10,27,24,10,6,0,0,0,0,46828.18
4467,4467,afa6c2a6-fc88-463b-9bba-62c987677a24,25,With Parent,North York,43.70978983,-79.33271126,parttime,9681.21,112,16,0,43,11,0,0,0,1,0,0,0,0,11170.97
4468,4468,065c37bc-26e5-4cec-b14f-79d62688646f,20,With Parent,North York,43.76731753,-79.4992624,unemployed,0,106,0,0,29,13,0,0,0,2,0,0,0,0,128.35
4469,4469,cf2074db-d2e4-483d-80c6-16dc7a98ea0b,72,Group,North York,43.73830271,-79.40509365,fulltime,123188.4,144,16,7,59,8,33,17,11,5,0,0,0,0,113811.16
4470,4470,5b94896d-d87b-4f05-baab-c0c1be27564e,49,Group,Toronto,43.67599283,-79.40018447,fulltime,99564.3,148,15,6,57,148,42,12,12,7,0,0,0,0,88703.8
4471,4471,145d75de-6c6c-47c6-bbc5-1855a6757bb9,26,With Parent,Toronto,43.66970903,-79.30774877,fulltime,22754.82,114,16,0,44,13,0,0,0,0,0,0,0,0,26132.74
4472,4472,72b0ca21-fa75-47a1-8895-4fc1e744ddee,28,Group,York,43.69501355,-79.45622727,fulltime,26677.53,146,16,5,58,13,27,23,7,5,0,1,0,0,13689.02976
4473,4473,d427f450-c9a0-4fcf-9d19-c8c65683d269,16,With Parent,Toronto,43.69140098,-79.3925441,unemployed,0,101,2,0,29,6,0,0,0,0,0,0,0,0,40.49
4474,4474,c7d077ac-dc0b-40c4-ad63-09e04d4b85a7,56,Group,Etobicoke,43.66185597,-79.53267014,unemployed,0,110,0,0,0,4,0,0,0,0,0,6,0,0,2009.251665
4475,4475,ed3f5704-cb4e-4b25-80d2-74d4d2783c98,29,With Parent,Etobicoke,43.64940211,-79.5703468,parttime,9153.21,119,15,0,44,13,0,0,0,1,0,0,0,0,10032.4
4476,4476,f5e2991b-fc21-4887-a27a-613aba813eb0,23,With Parent,Toronto,43.65069683,-79.35666403,parttime,18831.45,115,15,0,45,14,0,0,0,1,0,0,0,0,22833.09
4477,4477,513547f0-5104-4c0e-aaf8-c463170f7f7c,19,With Parent,Toronto,43.67258425,-79.35107274,unemployed,0,111,1,0,29,10,0,0,0,1,0,0,0,0,67.15
4478,4478,d0d23c9d-f45c-444e-91d6-b8ae9051c753,27,With Parent,Scarborough,43.70072304,-79.25948966,parttime,13228.05,121,16,0,45,14,0,0,0,0,0,0,0,0,15909.42
4479,4479,3466a29e-37d9-4687-b675-4693aaac0b8b,42,Group,York,43.70449293,-79.52213218,parttime,21937.3,150,16,7,89,10,27,11,6,6,0,5,0,0,14932.52314
4480,4480,2eb06bae-f3b6-458e-83d3-f761d435b668,38,With Parent,Toronto,43.66583051,-79.4631406,fulltime,65575,140,17,7,72,9,18,21,9,0,0,0,0,0,70859.08
4481,4481,9067378f-aaea-44d9-b3f9-73a4eb7d18db,93,Group,Toronto,43.66476505,-79.30732599,unemployed,54913.6,32,17,7,59,1,33,15,14,5,5,0,0,0,51719.9
4482,4482,2e2d16c1-c7e4-42a0-9655-20207be59c5d,72,Group,North York,43.74520622,-79.49721909,parttime,30937.7,146,16,7,53,7,27,26,11,0,14,0,7,0,15627.95
4483,4483,bdfeafac-f310-4e37-9c96-9c43e97eb432,50,With Parent,East York,43.70520722,-79.30136344,parttime,21164,116,15,0,43,10,0,0,0,2,0,0,0,0,23781.79
4484,4484,f7ae9442-7387-43b9-bd66-385b48ffa468,20,With Parent,Toronto,43.71265387,-79.41204278,unemployed,0,112,0,0,30,12,0,0,0,1,0,0,0,0,157.03
